id,state.abbrev,station,city,county,zipcode,latitude,longitude
7089,OH,RAVENNA POLICE DEPT,Ravenna,Portage County,44266,41.156775,-81.244234
7090,OH,RAYLAND POLICE DEPARTMENT,Tiltonsville,Jefferson County,43963,40.167054,-80.698848
7091,OH,READING POLICE DEPT,Reading,Berks County,19601,40.337214,-75.921479
7092,OH,REPUBLIC N&T RAILWAY REPUBLIC STEEL,Chicago,Cook County,60611,41.896286,-87.624541
7093,OH,REPUBLIC NT RAILWAY REPUBLIC STEEL OHIO,Canton,Stark County,44704,40.801602,-81.337200
7094,OH,REPUBLIC POLICE DEPT,Republic,Greene County,65738,37.105693,-93.490025
7095,OH,REYNOLDSBURG POLICE DEPT,Reynoldsburg,Franklin County,43068,39.956296,-82.805727
7096,OH,RICHFIELD POLICE DEPT,Richfield,Summit County,44286,41.238676,-81.646574
7097,OH,RICHLAND CTY SHERIFF DEPT,Columbia,Richland County,29223,34.053174,-80.980528
7098,OH,RICHMOND HEIGHTS POLICE DEPT,Richmond Heights,St. Louis County,63117,38.627960,-90.318924
7099,OH,RIO GRANDE POLICE DEPT,Rio Grande City,Starr County,78582,26.377994,-98.817650
7100,OH,RIPLEY POLICE DEPT,Ripley,Jackson County,25271,38.817327,-81.711181
7101,OH,RITTMAN POLICE DEPT,Rittman,Wayne County,44270,40.973079,-81.780559
7102,OH,RIVERSIDE POLICE DEPT,Riverside,Riverside County,92501,33.983636,-117.376938
7103,OH,ROAMING SHORES POLICE DEPT,Roaming Shores,Ashtabula County,44084,41.656086,-80.838879
7104,OH,ROCKFORD POLICE DEPT,Rockford,Winnebago County,61101,42.271906,-89.097456
7105,OH,ROCKY RIDGE POLICE DEPT,Rocky Ridge,Ottawa County,43458,41.533328,-83.213066
7106,OH,ROSS CTY SHERIFF DEPT,Chillicothe,Ross County,45601,39.334140,-82.982878
7107,OH,ROSS TWP POLICE DEPT,Pittsburgh,Allegheny County,15237,40.515931,-80.006592
7108,OH,ROSSFORD POLICE DEPT,Rossford,Wood County,43460,41.609634,-83.561058
7109,OH,RUSSELL POLICE DEPT,Russell,Greenup County,41169,38.532290,-82.696017
7110,OH,RUSSELLS POINT POLICE DEPT,Lakeview,Logan County,43331,40.467788,-83.892418
7111,OH,RUSSELLVILLE POLICE DEPT,Russellville,Pope County,72801,35.285154,-93.134760
7112,OH,RUTLAND POLICE DEPT,Rutland,Rutland County,05701,43.604711,-72.976976
7113,OH,SAGAMORE HILLS POLICE DEPT,Northfield,Summit County,44067,41.337484,-81.562406
7114,OH,SALINE TWP POLICE DEPT,Hammondsville,Jefferson County,43930,40.557210,-80.706929
7115,OH,SALINEVILLE POLICE DEPT,Salineville,Columbiana County,43945,40.624205,-80.830813
7116,OH,SANDUSKY COUTY SHERIFFS OFFICE,Fremont,Sandusky County,43420,41.357310,-83.083760
7117,OH,SANDUSKY CTY SHERIFF DEPT,Sandusky,Erie County,44870,41.427232,-82.693420
7118,OH,SANDUSKY POLICE DEPT,Sandusky,Erie County,44870,41.458649,-82.701235
7119,OH,SANDUSKY VETERANS HOME POLICE,Sandusky,Erie County,44870,41.418896,-82.684538
7120,OH,SCIOTO COUNTY SHERIFF'S OFFICE,Portsmouth,Scioto County,45662,38.744343,-82.991752
7121,OH,SCIOTO COUNTY SHERIFFS OFFICE,Portsmouth,Scioto County,45662,38.744343,-82.991752
7122,OH,SCOTT POLICE DEPT,Scott,Lafayette Parish,70583,30.239149,-92.098166
7123,OH,SENECA COUNTY SHERIFFS OFFICE,Romulus,Seneca County,14541,42.720968,-76.824989
7124,OH,SENECA CTY SHERIFF DEPT,Romulus,Seneca County,14541,42.720968,-76.824989
7125,OH,SEVILLE POLICE DEPT,Seville,Medina County,44273,41.026200,-81.859684
7126,OH,SHADYSIDE POLICE DEPT,Shadyside,Belmont County,43947,39.971873,-80.748025
7127,OH,SHAKER HEIGHTS POLICE DEPT,Cleveland,Cuyahoga County,44120,41.467925,-81.564455
7128,OH,SHARON TWP POLICE DEPT,Worthington,Franklin County,43085,40.108758,-83.013596
7129,OH,SHARONVILLE POLICE DEPT,Cincinnati,Hamilton County,45241,39.265564,-84.413852
7130,OH,SHAWNEE HILLS POLICE DEPT,Powell,Delaware County,43065,40.159846,-83.135836
7131,OH,SHAWNEE TWP POLICE DEPT,Lima,Allen County,45804,40.706864,-84.144936
7132,OH,SHEFFIELD LAKE POLICE DEPT,Sheffield Lake,Lorain County,44054,41.489853,-82.093910
7133,OH,SHELBY CTY SHERIFF DEPT,Memphis,Shelby County,38103,35.148975,-90.048084
7134,OH,SHELBY POLICE DEPT,Shelby,Cleveland County,28150,35.291289,-81.541721
7135,OH,SILVER LAKE POLICE DEPT,Silver Lake,Summit County,44224,41.150713,-81.457842
7136,OH,SILVERTON POLICE DEPT,Silverton,Marion County,97381,45.003803,-122.782250
7137,OH,SINCLAIR POLICE DEPT,Dayton,Montgomery County,45402,39.756985,-84.198468
7138,OH,SMITH TWP POLICE DEPT,Slovan,Washington County,15078,40.354625,-80.390864
7139,OH,SOUTH CHARLESTON POLICE DEPT,South Charleston,Kanawha County,25303,38.366124,-81.695568
7140,OH,SOUTH POINT POLICE DEPT,South Point,Lawrence County,45680,38.422507,-82.592229
7141,OH,SOUTH ZANESVILLE POLICE DEPT,Zanesville,Muskingum County,43701,39.902810,-82.018977
7142,OH,SOUTHEAST OHio NARCOTICS,Warren,Trumbull County,44483,41.234621,-80.816971
7143,OH,SOUTHEASTERN OHIO REGIONAL JAIL,Nelsonville,Athens County,45764,39.451670,-82.248199
7144,OH,SPENCER POLICE DEPT,Spencer,Worcester County,01562,42.236501,-72.005724
7145,OH,SPRINGBORO POLICE DEPT,Springboro,Warren County,45066,39.559880,-84.242325
7146,OH,SPRINGFIELD POLICE DEPT,Springfield,Greene County,65802,37.215934,-93.290236
7147,OH,SPRINGFIELD TWP PD AKRON,Akron,Summit County,44312,41.034380,-81.440549
7148,OH,SPRINGFIELD TWP PD CINNCINATI,Cincinnati,Hamilton County,45231,39.234484,-84.525905
7149,OH,SPRINGFIELD TWP POLICE DEPT (AKRON),Akron,Summit County,44312,41.034380,-81.440549
7150,OH,ST LOUISVILLE POLICE DEPT,Louisville,Jefferson County,40202,38.254756,-85.761781
7151,OH,ST PARIS POLICE DEPT,Saint Paris,Champaign County,43072,40.128563,-83.959996
7152,OH,STARK COUNTY SHERIFFS OFFICE,Canton,Stark County,44705,40.839543,-81.308995
7153,OH,STARK CTY SHERIFF DEPT,Canton,Stark County,44702,40.798931,-81.375180
7154,OH,STEUBENVILLE POLICE DEPT,Steubenville,Jefferson County,43952,40.358771,-80.614436
7155,OH,STOW POLICE DEPT,Stow,Summit County,44224,41.168653,-81.442605
7156,OH,STRASBURG POLICE DEPT,Strasburg,Shenandoah County,22657,38.988734,-78.360650
7157,OH,STRATTON POLICE DEPT,Stratton,Jefferson County,43961,40.520177,-80.628024
7158,OH,STREETSBORO POLICE DEPT,Streetsboro,Portage County,44241,41.238162,-81.317149
7159,OH,STRONGSVILLE POLICE DEPT,Cleveland,Cuyahoga County,44136,41.315050,-81.832764
7160,OH,STRUTHERS POLICE DEPT,Struthers,Mahoning County,44471,41.056126,-80.591506
7161,OH,STRYKER POLICE DEPT,Stryker,Williams County,43557,41.505650,-84.413647
7162,OH,SUGAR GROVE POLICE DEPT,Sugar Grove,Kane County,60554,41.764378,-88.454733
7163,OH,SUGARCREEK POLICE DEPT,Dayton,Greene County,45459,39.650773,-84.105728
7164,OH,SUGARCREEK TWP POLICE DEPT,Dayton,Greene County,45459,39.650773,-84.105728
7165,OH,SUMMA HEALTH POLICE PROTECTIVE SERVICES OHIO,Akron,Summit County,44320,41.097542,-81.591950
7166,OH,SUMMIT COUNTY SHERIFFS OFFICE,Akron,Summit County,44319,40.975806,-81.510857
7167,OH,SUMMIT CTY SHERIFF DEPT,Akron,Summit County,44319,40.975806,-81.510857
7168,OH,SUNBURY POLICE DEPT,Sunbury,Delaware County,43074,40.241683,-82.859614
7169,OH,SYLVANIA POLICE DIVISON,Sylvania,Lucas County,43560,41.716766,-83.704510
7170,OH,SYLVANIA TWP POLICE DEPT,Sylvania,Lucas County,43560,41.694634,-83.722238
7171,OH,SYRACUSE POLICE DEPT,Syracuse,Onondaga County,13202,43.046735,-76.147003
7172,OH,TALLMADGE POLICE DEPT,Tallmadge,Summit County,44278,41.103406,-81.439134
7173,OH,TERRACE PARK POLICE DEPT,Terrace Park,Hamilton County,45174,39.164010,-84.309783
7174,OH,TIFFIN POLICE DEPT,Tiffin,Seneca County,44883,41.114819,-83.177945
7175,OH,TILTONSVILLE POLICE DEPT,Tiltonsville,Jefferson County,43963,40.167054,-80.698848
7176,OH,TOLEDO POLICE DEPT,Toledo,Lucas County,43604,41.656033,-83.535637
7177,OH,TOLEDO- LUCAS CTY  PORT AUTH POL,Toledo,Lucas County,43604,41.653824,-83.528302
7178,OH,TORONTO POLICE DEPT,Toronto,Toronto Division,M5G 2J3,43.661344,-79.385231
7179,OH,TRENTON POLICE DEPT,Trenton,Mercer County,08609,40.227607,-74.753011
7180,OH,TRUMBULL CO SHERIFF DEPT,Warren,Trumbull County,44481,41.237730,-80.818987
7181,OH,TRUMBULL COUNTY SHERIFFS OFFICE,Warren,Trumbull County,44481,41.237730,-80.818987
7182,OH,TRURO TOWNSHIP FIRE DEPT,Reynoldsburg,Franklin County,43068,39.955516,-82.813085
7183,OH,TUSCARAWAS CTY COURT,New Philadelphia,Tuscarawas County,44663,40.490110,-81.445017
7184,OH,TUSCARAWAS CTY SHERIFF DEPT,New Philadelphia,Tuscarawas County,44663,40.456229,-81.404319
7185,OH,TWINSBURG POLICE DEPT,Twinsburg,Summit County,44087,41.318595,-81.447898
7186,OH,UHRICHSVILLE POLICE DEPT,Uhrichsville,Tuscarawas County,44683,40.390811,-81.342959
