id,state.abbrev,station,city,county,zipcode,latitude,longitude
6217,NJ,MIDDLETOWN TOWNSHIP POLICE DEPT,,,,,
6218,NJ,MILLTOWN POLICE DEPT,,,,,
6219,NJ,MILLVILLE POLICE DEPT,,,,,
6220,NJ,MONMOUTH BEACH POLICE DEPT,,,,,
6221,NJ,MONMOUTH COUNTY SHERIFF DEPT,,,,,
6222,NJ,MONROE TOWNSHIP POLICE DEPT,,,,,
6223,NJ,MONTVILLE TOWNSHIP POLICE DEPT,,,,,
6224,NJ,MORRIS COUNTY PARK POLICE,,,,,
6225,NJ,MORRISTOWN  BUREAU OF POLICE,,,,,
6226,NJ,MOUNT OLIVE TOWNSHIP POLICE DEPT,,,,,
6227,NJ,MOUNTAIN LAKES POLICE DEPT,,,,,
6228,NJ,MOUNTAINSIDE POLICE DEPT,,,,,
6229,NJ,MULLICA  POLICE DEPARTMENT,,,,,
6230,NJ,NEPTUNE CITY POLICE DEPT,,,,,
6231,NJ,NEW BRUNSWICK POLICE DEPARTMENT,,,,,
6232,NJ,NEW PROVIDENCE POLICE DEPARTMENT,,,,,
6233,NJ,NEWARK POLICE DEPT,,,,,
6234,NJ,NJ FISH AND WILDLIFE BUREAU OF LAW,,,,,
6235,NJ,NJ STATE POLICE - TRAINING ACADEMY,,,,,
6236,NJ,NJ STATE POLICE AVIATION BUREAU,,,,,
6237,NJ,NJ STATE POLICE LAKEHURST,,,,,
6238,NJ,NJ STATE POLICE SPECIAL OPS SECTION,,,,,
6239,NJ,NJ STATE POLICE TRENTON,,,,,
6240,NJ,NJ STATE POLICE-FIELD OPS SECTION,,,,,
6241,NJ,NJ TRANSIT POLICE,,,,,
6242,NJ,NORTH BRUNSWICK POLICE DEPT,,,,,
6243,NJ,NORTH WILDWOOD POLICE DEPT,,,,,
6244,NJ,OCEAN COUNTY SHERIFF DEPT,,,,,
6245,NJ,OCEAN COUNTY SHERIFF OFFICE,,,,,
6246,NJ,OCEAN GATE POLICE DEPT,,,,,
6247,NJ,OCEAN TOWNSHIP POLICE DEPT,,,,,
6248,NJ,OCEANPORT POLICE DEPT,,,,,
6249,NJ,OLD BRIDGE TOWNSHIP POLICE DEPT,,,,,
6250,NJ,OLD TAPPAN POLICE DEPT,,,,,
6251,NJ,PALISADES PARK POLICE DEPT,,,,,
6252,NJ,PARAMUS POLICE DEPT,,,,,
6253,NJ,PASSAIC COUNTY SHERIFF DEPARTMENT,,,,,
6254,NJ,PASSAIC COUNTY SHERIFF OFFICE,,,,,
6255,NJ,PASSAIC COUNTY SHERIFFS OFFICE,,,,,
6256,NJ,PATERSON POLICE DEPT,,,,,
6257,NJ,PAULSBORO POLICE DEPARTMENT,,,,,
6258,NJ,PEMBERTON TOWNSHIP POLICE DEPT,,,,,
6259,NJ,PERTH AMBOY POLICE DEPT,,,,,
6260,NJ,PINE BEACH POLICE DEPT,,,,,
6261,NJ,PISCATAWAY POLICE DEPT,,,,,
6262,NJ,PLAINFIELD POLICE DEPT,,,,,
6263,NJ,PLAINFIELD POLICE DIVISION,,,,,
6264,NJ,PLEASANTVILLE POLICE DEPT,,,,,
6265,NJ,PLUMSTED TOWNSHIP POLICE DEPT,,,,,
6266,NJ,POINT PLEASANT BEACH POLICE DEPT,,,,,
6267,NJ,POINT PLEASANT POLICE DEPT,,,,,
6268,NJ,RAHWAY POLICE DEPT,,,,,
6269,NJ,RAMSEY POLICE DEPT,,,,,
6270,NJ,RARITAN TOWNSHIP POLICE DEPT,,,,,
6271,NJ,READINGTON TOWNSHIP POLICE DEPT,,,,,
6272,NJ,RED BANK POLICE DEPT,,,,,
6273,NJ,RIVER VALE POLICE DEPT,,,,,
6274,NJ,ROBBINSVILLE TWP POLICE DEPARTMENT,,,,,
6275,NJ,ROCHELLE PARK POLICE DEPT,,,,,
6276,NJ,ROSELLE PARK POLICE DEPT,,,,,
6277,NJ,ROXBURY TOWNSHIP POLICE DEPT,,,,,
6278,NJ,RUMSON POLICE DEPT,,,,,
6279,NJ,RUTHERFORD POLICE DEPARTMENT,,,,,
6280,NJ,SADDLE RIVER POLICE DEPT,,,,,
6281,NJ,SAYREVILLE POLICE DEPT,,,,,
6282,NJ,SCOTCH PLAINS POLICE DEPT,,,,,
6283,NJ,SEA BRIGHT POLICE DEPT,,,,,
6284,NJ,SEA GIRT BOROUGH POLICE DEPT,,,,,
6285,NJ,SEASIDE HEIGHTS POLICE DEPT,,,,,
6286,NJ,SEASIDE PARK POLICE DEPT,,,,,
6287,NJ,SHIP BOTTOM POLICE DEPT,,,,,
6288,NJ,SHREWSBURY POLICE DEPT,,,,,
6289,NJ,SOMERS POINT POLICE DEPT,,,,,
6290,NJ,SPRING LAKE BOROUGH POLICE DEPT,,,,,
6291,NJ,SPRING LAKE HEIGHTS POLICE DEPT,,,,,
6292,NJ,SPRING LAKE POLICE DEPT,,,,,
6293,NJ,SPRINGFIELD POLICE DEPARTMENT,,,,,
6294,NJ,SPRINGFIELD POLICE DEPT,,,,,
6295,NJ,SPRINGFIELD TWP POLICE DEPARTMENT,,,,,
6296,NJ,SPRINGFIELD TWP POLICE DEPT,,,,,
6297,NJ,STAFFORD TOWNSHIP POLICE DEPT,,,,,
6298,NJ,SURF CITY POLICE DEPT,,,,,
6299,NJ,TINTON FALLS POLICE DEPT,,,,,
6300,NJ,TOMS RIVER POLICE DEPT,,,,,
6301,NJ,TOMS RIVER TOWNSHIP POLICE DEPT,,,,,
6302,NJ,TOTOWA POLICE DEPT,,,,,
6303,NJ,TRENTON POLICE DEPT,,,,,
6304,NJ,TUCKERTON BOROUGH POLICE DEPT,,,,,
6305,NJ,UNION BEACH POLICE,,,,,
6306,NJ,UNION COUNTY POLICE DEPT,,,,,
6307,NJ,UNION COUNTY PROSECUTOR'S OFFICE LE,,,,,
6308,NJ,UNION COUNTY PROSECUTORS OFFICE LE,,,,,
6309,NJ,UNION COUNTY SHERIFF DEPT,,,,,
6310,NJ,UNION TOWNSHIP POLICE DEPT,,,,,
6311,NJ,UPPER SADDLE RIVER POLICE DEPT,,,,,
6312,NJ,US DHS ICE INVESTIGATIONS NEWARK,,,,,
6313,NJ,VOORHEES POLICE DEPT,,,,,
6314,NJ,WALL TOWNSHIP POLICE DEPT,,,,,
6315,NJ,WASHINGTON TWP POLICE DEPT,,,,,
6316,NJ,WATERFORD TWP POLICE DEPARTMENT,,,,,
6317,NJ,WEST CALDWELL POLICE DEPT,,,,,
6318,NJ,WEST DEPTFORD POLICE DEPT,,,,,
6319,NJ,WEST LONG BRANCH POLICE DEPT,,,,,
6320,NJ,WEST MILFORD POLICE,,,,,
6321,NJ,WEST NEW YORK POLICE DEPT,,,,,
6322,NJ,WEST PATERSON POLICE DEPT,,,,,
6323,NJ,WEST WILDWOOD POLICE DEPT,,,,,
6324,NJ,WEST WINDSOR TWP POLICE DEPT,,,,,
6325,NJ,WESTAMPTON POLICE DEPT,,,,,
6326,NJ,WESTFIELD POLICE DEPT,,,,,
6327,NJ,WILDWOOD POLICE DEPT,,,,,
6328,NJ,WOOD-RIDGE POLICE DEPT,,,,,
6329,NJ,WOODCLIFF LAKE POLICE DEPARTMENT,,,,,
6330,NJ,WOOLWICH TOWNSHIP POLICE DEPT,,,,,
6331,NJ,WYCKOFF POLICE DEPT,,,,,
6332,NM,ALAMOGORDO DEPT OF PUBLIC SAFETY,,,,,
6333,NM,ALAMOGORDO POLICE DEPARTMENT,,,,,
6334,NM,ALBUQUERQUE POLICE DEPT,,,,,
6335,NM,BERNALILLO COUNTY SHERIFF DEPT,,,,,
6336,NM,BLOOMFIELD POLICE DEPT,,,,,
6337,NM,CARISBAD POLICE DEPT,,,,,
6338,NM,CARLSBAD POLICE DEPT,,,,,
6339,NM,CATRON COUNTY SHERIFF DEPT,,,,,
6340,NM,CATRON COUNTY SHERIFF OFFICE,,,,,
6341,NM,CHAVES COUNTY SHERIFF OFFICE,,,,,
6342,NM,CHAVES COUNTY SHERIFFS OFFICE,,,,,
6343,NM,CIBOLA COUNTY SHERIFF DEPT,,,,,
6344,NM,CIBOLA COUNTY SHERIFFS OFFICE,,,,,
6345,NM,CIMARRON POLICE DEPT,,,,,
6346,NM,CLOVIS POLICE DEPT,,,,,
6347,NM,COLFAX COUNTY SHERIFF DEPT,,,,,
6348,NM,COLFAX COUNTY SHERIFFS OFFICE,,,,,
6349,NM,DEMING POLICE DEPT,,,,,
6350,NM,DHS/ICE/HSI ALBUQUERQUE,,,,,
6351,NM,DNR CONSERV LAW ENF DIV TRIBAL LEA,,,,,
6352,NM,DNR CONSERVATION ENF DIVISION,,,,,
6353,NM,DONA ANA COUNTY SHERIFF DEPT,,,,,
6354,NM,DONA ANA COUNTY SHERIFFS DEPT,,,,,
6355,NM,EDDY COUNTY SHERIFFS OFFICE,,,,,
6356,NM,ELIDA POLICE DEPT,,,,,
6357,NM,ESPANOLA POLICE DEPT,,,,,
6358,NM,FARMINGTON  POLICE DEPT,,,,,
6359,NM,HARDING COUNTY SHERIFF OFFICE,,,,,
6360,NM,HOBBS POLICE DEPT,,,,,
6361,NM,ISLETA PUEBLO TRIBAL POLICE DEPT,,,,,
6362,NM,ISLETA TRIBAL POLICE DEPT,,,,,
6363,NM,JICARILLA APACHE NATION HLSD,,,,,
6364,NM,JICARILLA APACHE POLICE DEPARTMENT,,,,,
6365,NM,JICARILLA DNR,,,,,
6366,NM,JICARILLA TRIBAL DNR,,,,,
6367,NM,JICARILLA TRIBAL DNR LEA,,,,,
6368,NM,LAS CRUCES POLICE DEPT,,,,,
6369,NM,LAS VEGAS POLICE DEPT,,,,,
6370,NM,LEA COUNTY SHERIFF DEPT,,,,,
6371,NM,LEA COUNTY SHERIFF OFFICE,,,,,
6372,NM,LINCOLN COUNTY SHERIFF,,,,,
6373,NM,LINCOLN COUNTY SHERIFFS OFFICE,,,,,
6374,NM,LOS ALAMOS POLICE DEPARTMENT,,,,,
6375,NM,LOS LUNAS POLICE DEPT,,,,,
6376,NM,LUNA COUNTY SHERIFF DEPT,,,,,
6377,NM,LUNA COUNTY SHERIFF OFFICE,,,,,
6378,NM,MORA COUNTY SHERIFF DEPT,,,,,
6379,NM,NM DEPT OF CORRECTIONS,,,,,
6380,NM,NM MOUNTED PATROL,,,,,
6381,NM,NM STATE POLICE,,,,,
6382,NM,NM STATE UNIVERSITY POLICE DEPT,,,,,
6383,NM,NM STATE UNIVERSITY POLICE HI_ED,,,,,
6384,NM,OTERO COUNTY SHERIFF DEPT,,,,,
6385,NM,OTERO COUNTY SHERIFF OFFICE,,,,,
6386,NM,PORTALES POLICE DEPT,,,,,
6387,NM,PUEBLO OF LAGUNA PUBLIC SAFETY DEPT,,,,,
6388,NM,PUEBLO OF POJOAQUE TRIBAL PD,,,,,
6389,NM,QUESTA POLICE DEPT,,,,,
6390,NM,RAMAH NAVAJO POLICE DEPT,,,,,
6391,NM,RED RIVER MARSHALS OFFICE,,,,,
6392,NM,RIO ARRIBA COUNTY SHERIFF ESPANOLA,,,,,
6393,NM,RIO RANCHO POLICE DEPT,,,,,
6394,NM,ROSWELL POLICE DEPT,,,,,
6395,NM,RUIDOSO POLICE DEPT,,,,,
6396,NM,SAN JUAN COUNTY SHERIFF DEPT,,,,,
6397,NM,SAN MIGUEL COUNTY SHERIFF DEPT,,,,,
6398,NM,SAN MIGUEL COUNTY SHERIFF OFFICE,,,,,
6399,NM,SANDOVAL COUNTY SHERIFF DEPT,,,,,
6400,NM,SANDOVAL COUNTY SHERIFF OFFICE,,,,,
6401,NM,SANTA ANA POLICE DEPT,,,,,
6402,NM,SANTA CLARA  PUEBLO TRIBAL PD,,,,,
6403,NM,SANTA CLARA TRIBAL POLICE DEPT,,,,,
6404,NM,SANTA FE COUNTY SHERIFF DEPT,,,,,
6405,NM,SANTA FE COUNTY SHERIFF OFFICE,,,,,
6406,NM,SANTA FE POLICE DEPT,,,,,
6407,NM,SANTA ROSA POLICE DEPT,,,,,
6408,NM,SIERRA COUNTY SHERIFF DEPT,,,,,
6409,NM,SIERRA COUNTY SHERIFFS DEPT,,,,,
6410,NM,SILVER CITY POLICE DEPT,,,,,
6411,NM,SUNLAND PARK POLICE DEPT,,,,,
6412,NM,TAOS POLICE DEPT,,,,,
6413,NM,TAOS SKI VALLEY DPS,,,,,
6414,NM,TEXICO POLICE DEPT,,,,,
6415,NM,TORRANCE COUNTY SHERIFF DEPT,,,,,
6416,NM,TRUTH OR CONSEQUENCES POLICE DEPT,,,,,
6417,NM,UNION COUNTY SHERIFF'S OFFICE,,,,,
6418,NM,UNION COUNTY SHERIFFS OFFICE,,,,,
6419,NM,USDA FOREST SERVICE LEI ABQ SW REG.,,,,,
6420,NM,USDA FOREST SERVICE LEI SW REGION,,,,,
6421,NM,VALENCIA COUNTY SHERIFF DEPT,,,,,
6422,NM,VALENCIA COUNTY SHERIFF OFFICE,,,,,
6423,NM,VILLAGE OF HATCH POLICE DEPT,,,,,
6424,NV,BOULDER CITY POLICE DEPT,,,,,
6425,NV,CARLIN POLICE DEPT,,,,,
6426,NV,CARSON CITY SHERIFF DEPT,,,,,
6427,NV,CARSON CITY SHERIFF OFFICE,,,,,
6428,NV,DOJ/DEA LAS VEGAS,,,,,
6429,NV,DOJ/FBI LAS VEGAS,,,,,
6430,NV,DOJ/FBI RENO,,,,,
6431,NV,DOUGLAS COUNTY SHERIFF DEPT,,,,,
6432,NV,DOUGLAS COUNTY SHERIFFS OFFICE,,,,,
6433,NV,ELKO COUNTY SHERIFF DEPT,,,,,
6434,NV,ELKO POLICE DEPT,,,,,
6435,NV,EUREKA COUNTY SHERIFF DEPT,,,,,
6436,NV,FALLON POLICE DEPT,,,,,
6437,NV,FBI LAS VEGAS,,,,,
6438,NV,HUMBOLDT COUNTY SHERIFF DEPT,,,,,
6439,NV,LANDER COUNTY SHERIFF DEPT,,,,,
6440,NV,LAS VEGAS METRO POLICE DEPT,,,,,
6441,NV,LAS VEGAS METRO POLICE DEPT NORTH,,,,,
6442,NV,LAS VEGAS MUNICIPAL COURT MARSHAL,,,,,
6443,NV,LINCOLN COUNTY SHERIFF DEPT,,,,,
6444,NV,LYON COUNTY SHERIFF DEPT,,,,,
6445,NV,LYON COUNTY SHERIFF OFFICE,,,,,
6446,NV,MESQUITE POLICE DEPT,,,,,
6447,NV,NV DEPT OF AGRICULTURE,,,,,
6448,NV,NV DEPT OF AGRICULTURE (LEA/DNR),,,,,
6449,NV,NV DEPT OF WILDLIFE RENO JACKSON,,,,,
6450,NV,NYE COUNTY SHERIFF DEPT,,,,,
6451,NV,PERSHING COUNTY SHERIFF DEPT,,,,,
6452,NV,RENO POLICE DEPT,,,,,
6453,NV,SPARKS POLICE DEPT,,,,,
6454,NV,US DOJ DEA LAS VEGAS,,,,,
6455,NV,WALKER RIVER TRIBAL POLICE DEPT,,,,,
6456,NV,WASHOE COUNTY DA,,,,,
6457,NV,WASHOE COUNTY SHERIFF DEPT,,,,,
6458,NV,WASHOE CTY SCHOOL DIST POLICE K-12,,,,,
6459,NV,WASHOE CTY SCHOOL DISTRICT POLICE,,,,,
6460,NV,WEST WENDOVER POLICE DEPT,,,,,
6461,NV,WHITE PINE COUNTY SHERIFF DEPT,,,,,
6462,NV,WINNEMUCCA POLICE DEPT,,,,,
6463,NV,YERINGTON POLICE DEPT,,,,,
6464,NY,ALBANY COUNTY SHERIFF DEPT,,,,,
6465,NY,ALBANY COUNTY SHERIFF OFFICE,,,,,
6466,NY,ALBANY POLICE DEPARTMENT,,,,,
6467,NY,ALBION POLICE DEPT,,,,,
6468,NY,ALLEGANY COUNTY SHERIFF DEPT,,,,,
6469,NY,ALLEGANY COUNTY SHERIFFS OFFICE,,,,,
6470,NY,AMHERST POLICE DEPT,,,,,
6471,NY,AMSTERDAM POLICE DEPT,,,,,
6472,NY,AUBURN POLICE DEPT,,,,,
6473,NY,BEACON POLICE DEPT,,,,,
6474,NY,BLOOMING GROVE POLICE DEPT,,,,,
6475,NY,BROOME COUNTY SHERIFF OFFICE,,,,,
6476,NY,CAMBRIDGE GREENWICH POLICE DEPT,,,,,
6477,NY,CARMEL POLICE DEPT,,,,,
6478,NY,CAYUGA COUNTY SHERIFF DEPT,,,,,
6479,NY,CENTRE ISLAND POLICE DEPT,,,,,
6480,NY,CHEEKTOWAGA POLICE DEPT,,,,,
6481,NY,CHEMUNG COUNTY  SHERIFF DEPT,,,,,
6482,NY,CHEMUNG COUNTY SHERIFFS OFFICE,,,,,
6483,NY,CHENANGO COUNTY SHERIFF OFFICE,,,,,
6484,NY,CHESTER POLICE DEPT,,,,,
6485,NY,CHITTENANGO POLICE DEPT,,,,,
6486,NY,CLARKSTOWN POLICE DEPT,,,,,
6487,NY,CLINTON COUNTY SHERIFF DEPT,,,,,
6488,NY,COOPERSTOWN POLICE DEPT,,,,,
6489,NY,CORNWALL POLICE DEPT,,,,,
6490,NY,CRAWFORD POLICE DEPT,,,,,
6491,NY,CRAWFORD TOWN POLICE DEPT,,,,,
6492,NY,DELAWARE COUNTY SHERIFF DEPT,,,,,
6493,NY,DELAWARE COUNTY SHERIFFS OFFICE,,,,,
6494,NY,DHS/ICE/HSI JAMAICA,,,,,
6495,NY,DHS/ICE/HSI NEW YORK,,,,,
6496,NY,DOJ/DEA CORTLANDT MANOR,,,,,
6497,NY,EAST HAMPTON TOWN POLICE,,,,,
6498,NY,ENDICOTT POLICE DEPT,,,,,
6499,NY,ERIE COUNTY SHERIFF DEPT,,,,,
6500,NY,ESSEX COUNTY SHERIFF DEPT,,,,,
6501,NY,EVANS POLICE DEPT,,,,,
6502,NY,FLORAL PARK POLICE DEPT,,,,,
6503,NY,FRANKLIN COUNTY SHERIFF DEPT,,,,,
6504,NY,FREEPORT POLICE DEPT,,,,,
6505,NY,FULTON COUNTY SHERIFF DEPT,,,,,
6506,NY,GLEN COVE POLICE DEPT,,,,,
6507,NY,GOSHEN POLICE DEPT,,,,,
6508,NY,GREECE POLICE DEPT,,,,,
6509,NY,GREENBURGH TOWN POLICE DEPT,,,,,
6510,NY,GREENE COUNTY SHERIFF OFFICE,,,,,
6511,NY,GREENWOOD LAKE POLICE DEPT,,,,,
6512,NY,HAMBURG TOWN POLICE DEPT,,,,,
6513,NY,HAMILTON COUNTY SHERIFF'S OFFICE,,,,,
6514,NY,HAMILTON COUNTY SHERIFFS OFFICE,,,,,
6515,NY,HARRISON POLICE DEPT,,,,,
6516,NY,HERKIMER COUNTY SHERIFF DEPT,,,,,
6517,NY,HERKIMER COUNTY SHERIFFS OFFICE,,,,,
6518,NY,HERKIMER POLICE DEPT,,,,,
6519,NY,ILION POLICE DEPT,,,,,
6520,NY,IRONDEQUOIT POLICE DEPT,,,,,
6521,NY,JEFFERSON COUNTY SHERIFF OFFICE,,,,,
6522,NY,KINGSTON POLICE DEPT,,,,,
6523,NY,KIRKLAND POLICE DEPT,,,,,
6524,NY,LACKAWANNA POLICE DEPT,,,,,
6525,NY,LAKE SUCCESS POLICE DEPARTMENT,,,,,
6526,NY,LARCHMONT VILLAGE POLICE DEPT,,,,,
6527,NY,LEWIS COUNTY SHERIFF OFFICE,,,,,
6528,NY,LEWISBORO POLICE DEPT,,,,,
6529,NY,LIVINGSTON COUNTY SHERIFF OFFICE,,,,,
6530,NY,LONG BEACH POLICE DEPT,,,,,
6531,NY,MADISON COUNTY SHERIFF OFFICE,,,,,
6532,NY,MALVERNE POLICE DEPT,,,,,
6533,NY,MASSENA POLICE DEPT,,,,,
6534,NY,MIDDLETOWN CITY POLICE DEPT,,,,,
6535,NY,MOHAWK POLICE DEPARTMENT,,,,,
6536,NY,MOHAWK POLICE DEPT,,,,,
6537,NY,MONROE COUNTY SHERIFF DEPT,,,,,
6538,NY,MOUNT HOPE POLICE DEPT,,,,,
6539,NY,MOUNT MORRIS POLICE DEPT,,,,,
6540,NY,MOUNT PLEASANT POLICE DEPT,,,,,
6541,NY,MOUNT PLEASANT POLICE DEPT.,,,,,
6542,NY,MOUNT VERNON POLICE DEPT,,,,,
6543,NY,NASSAU COUNTY POLICE DEPT,,,,,
6544,NY,NEW CASTLE POLICE DEPT,,,,,
6545,NY,NEW HARTFORD POLICE DEPT,,,,,
6546,NY,NEW ROCHELLE POLICE DEPT,,,,,
6547,NY,NEW WINDSOR POLICE DEPT,,,,,
6548,NY,NEW YORK CITY POLICE DEPT,,,,,
6549,NY,NEW YORK STATE UNIV FARMINGDALE,,,,,
6550,NY,NEWBURGH CITY POLICE DEPT,,,,,
6551,NY,NEWBURGH TOWN POLICE DEPT,,,,,
6552,NY,NIAGARA COUNTY SHERIFF DEPT,,,,,
6553,NY,NORTH CASTLE POLICE DEPARTMENT,,,,,
6554,NY,NORTHPORT POLICE DEPT,,,,,
6555,NY,NORWICH POLICE DEPARTMENT,,,,,
6556,NY,NORWICH POLICE DEPT,,,,,
6557,NY,NY DEPT OF INVESTIGATION,,,,,
6558,NY,NY DIV OF LAW ENFORCE - SPEC OPC,,,,,
6559,NY,NY STATE PARK POLICE HUDSON VALLEY,,,,,
6560,NY,NY STATE POLICE HEADQUARTERS,,,,,
6561,NY,NY STATE UNIV FARMINGDALE HI_ED,,,,,
6562,NY,NY STATE UNIV MORRISVILLE PD HI_ED,,,,,
6563,NY,NY STATE UNIV MORRISVILLE POLICE,,,,,
6564,NY,NY STATE UNIV NEW PALTZ POLICE,,,,,
6565,NY,NY STATE UNIV ONEONTA POLICE,,,,,
6566,NY,NY STATE UNIV ONEONTA POLICE HI_ED,,,,,
6567,NY,NY STATE UNIV PD OLD WESTBURY HI_ED,,,,,
6568,NY,NY STATE UNIV POLICE OLD WESTBURY,,,,,
6569,NY,OLIVE TOWN POLICE DEPARTMENT,,,,,
6570,NY,ONEIDA COUNTY SHERIFF DEPT,,,,,
6571,NY,ONEIDA POLICE DEPT,,,,,
6572,NY,ONONDAGA COUNTY SHERIFF DEPT,,,,,
6573,NY,OSWEGO CITY POLICE DEPT,,,,,
6574,NY,OSWEGO COUNTY SHERIFF  OFFICE,,,,,
6575,NY,OTSEGO COUNTY SHERIFF DEPT,,,,,
6576,NY,OXFORD POLICE DEPT,,,,,
6577,NY,PAINTED POST POLICE DEPT,,,,,
6578,NY,PEEKSKILL POLICE DEPT,,,,,
6579,NY,PLATTSBURGH POLICE DEPT,,,,,
6580,NY,PORT WASHINGTON POLICE DEPT,,,,,
6581,NY,POUGHKEEPSIE POLICE DEPT,,,,,
6582,NY,QUOGUE VILLAGE POLICE DEPT,,,,,
6583,NY,RAMAPO POLICE DEPT,,,,,
6584,NY,RENSSELAER COUNTY SHERIFF DEPT,,,,,
6585,NY,RENSSELAER COUNTY SHERIFF'S OFFICE,,,,,
6586,NY,RENSSELAER COUNTY SHERIFFS OFFICE,,,,,
6587,NY,ROCHESTER POLICE DEPT,,,,,
6588,NY,ROSENDALE POLICE,,,,,
6589,NY,RYE POLICE DEPT,,,,,
6590,NY,SANDS POINT POLICE DEPT,,,,,
6591,NY,SARATOGA COUNTY SHERIFF DEPT,,,,,
6592,NY,SCHUYLER COUNTY SHERIFF OFFICE,,,,,
6593,NY,SENECA FALLS POLICE DEPT,,,,,
6594,NY,SHANDAKEN POLICE DEPT,,,,,
6595,NY,SHAWANGUNK POLICE DEPT,,,,,
6596,NY,SOUTHAMPTON TOWN POLICE DEPT,,,,,
6597,NY,SPRING VALLEY POLICE DEPT,,,,,
6598,NY,STEUBEN COUNTY SHERIFF DEPT,,,,,
6599,NY,SUFFOLK COUNTY POLICE DEPT,,,,,
6600,NY,SUFFOLK COUNTY SHERIFF DEPT,,,,,
6601,NY,SULLIVAN COUNTY SHERIFF OFFICE,,,,,
6602,NY,SYRACUSE POLICE DEPT,,,,,
6603,NY,TICONDEROGA POLICE DEPT,,,,,
6604,NY,TIOGA COUNTY SHERIFF,,,,,
6605,NY,TOMPKINS COUNTY SHERIFF OFFICE,,,,,
6606,NY,TUCKAHOE VILLAGE POLICE DEPT,,,,,
6607,NY,ULSTER COUNTY SHERIFF DEPT,,,,,
6608,NY,US DHS HIS,,,,,
6609,NY,US TREASURY MINT POLICE,,,,,
6610,NY,UTICA POLICE DEPT,,,,,
6611,NY,WARREN COUNTY SHERIFF DEPT,,,,,
6612,NY,WASHINGTON COUNTY SHERIFF  OFFICE,,,,,
6613,NY,WASHINGTON COUNTY SHERIFFS OFFICE,,,,,
6614,NY,WATERFORD POLICE DEPT,,,,,
6615,NY,WATERTOWN POLICE DEPARTMENT,,,,,
6616,NY,WEST SENECA POLICE DEPT,,,,,
6617,NY,WESTHAMPTON BEACH VILLAGE POLICE DE,,,,,
6618,NY,WYOMING COUNTY SHERIFF DEPT,,,,,
6619,NY,YATES COUNTY SHERIFF DEPT,,,,,
6620,OH,ADA POLICE DEPT,,,,,
6621,OH,ADAMS CTY SHERIFF DEPT,,,,,
6622,OH,AKRON POLICE DEPT,,,,,
6623,OH,ALLEN CO SHERIFF DEPT,,,,,
6624,OH,ALLIANCE POLICE DEPT,,,,,
6625,OH,AMBERLEY VILLAGE POLICE DEPT,,,,,
6626,OH,AMELIA POLICE DEPT,,,,,
6627,OH,ANDOVER POLICE DEPT,,,,,
6628,OH,ANSONIA POLICE DEPT,,,,,
6629,OH,ARCANUM POLICE DEPT,,,,,
6630,OH,ARLINGTON HEIGHTS POLICE DEPT,,,,,
6631,OH,ASHLAND CO SHERIFF DEPT,,,,,
6632,OH,ASHLAND CTY SHERIFF DEPT,,,,,
6633,OH,ASHLAND POLICE DEPT,,,,,
6634,OH,ASHTABULA CTY SHERIFF DEPT,,,,,
6635,OH,ASHTABULA POLICE DEPT,,,,,
6636,OH,ASHVILLE POLICE DEPT,,,,,
6637,OH,ATHENS COUTY SHERIFFS OFFICE,,,,,
6638,OH,ATHENS CTY SHERIFF DEPT,,,,,
6639,OH,ATTICA POLICE DEPT,,,,,
6640,OH,AUGLAIZE COUNTY SHERIFFS OFFICE,,,,,
6641,OH,AUGLAIZE CTY SHERIFF DEPT,,,,,
6642,OH,AUSTINTOWN TWP POLICE DEPT,,,,,
6643,OH,AVON LAKE POLICE DEPT,,,,,
6644,OH,AVON POLICE DEPT,,,,,
6645,OH,BAINBRIDGE TWP POLICE DEPT,,,,,
6646,OH,BALTIMORE POLICE DEPT,,,,,
6647,OH,BARBERTON POLICE DEPT,,,,,
6648,OH,BARNESVILLE POLICE DEPT,,,,,
6649,OH,BATH TWP POLICE DEPT,,,,,
6650,OH,BAY VIEW POLICE DEPT,,,,,
6651,OH,BAZETTA TOWNSHIP POLICE DEPT,,,,,
6652,OH,BEACH CITY POLICE DEPT,,,,,
6653,OH,BEAVER TWP POLICE DEPT,,,,,
6654,OH,BEAVERCREEK POLICE DEPT,,,,,
6655,OH,BEDFORD HEIGHTS POLICE DEPT,,,,,
6656,OH,BEDFORD POLICE DEPT,,,,,
6657,OH,BELLAIRE POLICE DEPT,,,,,
6658,OH,BELLEFONTAINE POLICE DEPT,,,,,
6659,OH,BELLEVUE POLICE DEPT,,,,,
6660,OH,BELLVILLE POLICE DEPT,,,,,
6661,OH,BELMONT COUNTY SHERIFFS OFFICE,,,,,
6662,OH,BELMONT CTY SHERIFF DEPT,,,,,
6663,OH,BELPRE POLICE DEPT,,,,,
6664,OH,BENTLEYVILLE POLICE DEPT,,,,,
6665,OH,BEREA POLICE DEPT,,,,,
6666,OH,BETHEL POLICE DEPT,,,,,
6667,OH,BETHESDA POLICE DEPT,,,,,
6668,OH,BEXLEY POLICE DEPT,,,,,
6669,OH,BLAKESLEE POLICE DEPT,,,,,
6670,OH,BLENDON TWP POLICE DEPT,,,,,
6671,OH,BLOOMVILLE POLICE DEPT,,,,,
6672,OH,BLUE ASH POLICE DEPT,,,,,
6673,OH,BLUFFTON POLICE DEPT,,,,,
6674,OH,BOARDMAN POLICE DEPT,,,,,
